template_idx,ante,ante_type,pronoun_family,template
8,lucas,ante_gendered_male,he,"lucas is an american singer, songwriter and he rose to prominence with his single."
8,lucas,ante_gendered_male,she,"lucas is an american singer, songwriter and she rose to prominence with her single."
8,lucas,ante_gendered_male,they,"lucas is an american singer, songwriter and they rose to prominence with their single."
8,lucas,ante_gendered_male,xe,"lucas is an american singer, songwriter and xe rose to prominence with xir single."
8,lucas,ante_gendered_male,ey,"lucas is an american singer, songwriter and ey rose to prominence with eir single."
8,lucas,ante_gendered_male,fae,"lucas is an american singer, songwriter and fae rose to prominence with faer single."
8,henry,ante_gendered_male,he,"henry is an american singer, songwriter and he rose to prominence with his single."
8,henry,ante_gendered_male,she,"henry is an american singer, songwriter and she rose to prominence with her single."
8,henry,ante_gendered_male,they,"henry is an american singer, songwriter and they rose to prominence with their single."
8,henry,ante_gendered_male,xe,"henry is an american singer, songwriter and xe rose to prominence with xir single."
8,henry,ante_gendered_male,ey,"henry is an american singer, songwriter and ey rose to prominence with eir single."
8,henry,ante_gendered_male,fae,"henry is an american singer, songwriter and fae rose to prominence with faer single."
8,theodore,ante_gendered_male,he,"theodore is an american singer, songwriter and he rose to prominence with his single."
8,theodore,ante_gendered_male,she,"theodore is an american singer, songwriter and she rose to prominence with her single."
8,theodore,ante_gendered_male,they,"theodore is an american singer, songwriter and they rose to prominence with their single."
8,theodore,ante_gendered_male,xe,"theodore is an american singer, songwriter and xe rose to prominence with xir single."
8,theodore,ante_gendered_male,ey,"theodore is an american singer, songwriter and ey rose to prominence with eir single."
8,theodore,ante_gendered_male,fae,"theodore is an american singer, songwriter and fae rose to prominence with faer single."
8,the math teacher at my school,distal,he,"the math teacher at my school is an american singer, songwriter and he rose to prominence with his single."
8,the math teacher at my school,distal,she,"the math teacher at my school is an american singer, songwriter and she rose to prominence with her single."
8,the math teacher at my school,distal,they,"the math teacher at my school is an american singer, songwriter and they rose to prominence with their single."
8,the math teacher at my school,distal,xe,"the math teacher at my school is an american singer, songwriter and xe rose to prominence with xir single."
8,the math teacher at my school,distal,ey,"the math teacher at my school is an american singer, songwriter and ey rose to prominence with eir single."
8,the math teacher at my school,distal,fae,"the math teacher at my school is an american singer, songwriter and fae rose to prominence with faer single."
8,the spectator at my baseball game,distal,he,"the spectator at my baseball game is an american singer, songwriter and he rose to prominence with his single."
8,the spectator at my baseball game,distal,she,"the spectator at my baseball game is an american singer, songwriter and she rose to prominence with her single."
8,the spectator at my baseball game,distal,they,"the spectator at my baseball game is an american singer, songwriter and they rose to prominence with their single."
8,the spectator at my baseball game,distal,xe,"the spectator at my baseball game is an american singer, songwriter and xe rose to prominence with xir single."
8,the spectator at my baseball game,distal,ey,"the spectator at my baseball game is an american singer, songwriter and ey rose to prominence with eir single."
8,the spectator at my baseball game,distal,fae,"the spectator at my baseball game is an american singer, songwriter and fae rose to prominence with faer single."
8,the meteorologist at my lab,distal,he,"the meteorologist at my lab is an american singer, songwriter and he rose to prominence with his single."
8,the meteorologist at my lab,distal,she,"the meteorologist at my lab is an american singer, songwriter and she rose to prominence with her single."
8,the meteorologist at my lab,distal,they,"the meteorologist at my lab is an american singer, songwriter and they rose to prominence with their single."
8,the meteorologist at my lab,distal,xe,"the meteorologist at my lab is an american singer, songwriter and xe rose to prominence with xir single."
8,the meteorologist at my lab,distal,ey,"the meteorologist at my lab is an american singer, songwriter and ey rose to prominence with eir single."
8,the meteorologist at my lab,distal,fae,"the meteorologist at my lab is an american singer, songwriter and fae rose to prominence with faer single."
8,the photographer at my event,distal,he,"the photographer at my event is an american singer, songwriter and he rose to prominence with his single."
8,the photographer at my event,distal,she,"the photographer at my event is an american singer, songwriter and she rose to prominence with her single."
8,the photographer at my event,distal,they,"the photographer at my event is an american singer, songwriter and they rose to prominence with their single."
8,the photographer at my event,distal,xe,"the photographer at my event is an american singer, songwriter and xe rose to prominence with xir single."
8,the photographer at my event,distal,ey,"the photographer at my event is an american singer, songwriter and ey rose to prominence with eir single."
8,the photographer at my event,distal,fae,"the photographer at my event is an american singer, songwriter and fae rose to prominence with faer single."
8,the salesperson at my job,distal,he,"the salesperson at my job is an american singer, songwriter and he rose to prominence with his single."
8,the salesperson at my job,distal,she,"the salesperson at my job is an american singer, songwriter and she rose to prominence with her single."
8,the salesperson at my job,distal,they,"the salesperson at my job is an american singer, songwriter and they rose to prominence with their single."
8,the salesperson at my job,distal,xe,"the salesperson at my job is an american singer, songwriter and xe rose to prominence with xir single."
8,the salesperson at my job,distal,ey,"the salesperson at my job is an american singer, songwriter and ey rose to prominence with eir single."
8,the salesperson at my job,distal,fae,"the salesperson at my job is an american singer, songwriter and fae rose to prominence with faer single."
8,the janitor at my school,distal,he,"the janitor at my school is an american singer, songwriter and he rose to prominence with his single."
8,the janitor at my school,distal,she,"the janitor at my school is an american singer, songwriter and she rose to prominence with her single."
8,the janitor at my school,distal,they,"the janitor at my school is an american singer, songwriter and they rose to prominence with their single."
8,the janitor at my school,distal,xe,"the janitor at my school is an american singer, songwriter and xe rose to prominence with xir single."
8,the janitor at my school,distal,ey,"the janitor at my school is an american singer, songwriter and ey rose to prominence with eir single."
8,the janitor at my school,distal,fae,"the janitor at my school is an american singer, songwriter and fae rose to prominence with faer single."
8,the artist at my gallery,distal,he,"the artist at my gallery is an american singer, songwriter and he rose to prominence with his single."
8,the artist at my gallery,distal,she,"the artist at my gallery is an american singer, songwriter and she rose to prominence with her single."
8,the artist at my gallery,distal,they,"the artist at my gallery is an american singer, songwriter and they rose to prominence with their single."
8,the artist at my gallery,distal,xe,"the artist at my gallery is an american singer, songwriter and xe rose to prominence with xir single."
8,the artist at my gallery,distal,ey,"the artist at my gallery is an american singer, songwriter and ey rose to prominence with eir single."
8,the artist at my gallery,distal,fae,"the artist at my gallery is an american singer, songwriter and fae rose to prominence with faer single."
8,the writer for my article,distal,he,"the writer for my article is an american singer, songwriter and he rose to prominence with his single."
8,the writer for my article,distal,she,"the writer for my article is an american singer, songwriter and she rose to prominence with her single."
8,the writer for my article,distal,they,"the writer for my article is an american singer, songwriter and they rose to prominence with their single."
8,the writer for my article,distal,xe,"the writer for my article is an american singer, songwriter and xe rose to prominence with xir single."
8,the writer for my article,distal,ey,"the writer for my article is an american singer, songwriter and ey rose to prominence with eir single."
8,the writer for my article,distal,fae,"the writer for my article is an american singer, songwriter and fae rose to prominence with faer single."
8,the auditor for my piece,distal,he,"the auditor for my piece is an american singer, songwriter and he rose to prominence with his single."
8,the auditor for my piece,distal,she,"the auditor for my piece is an american singer, songwriter and she rose to prominence with her single."
8,the auditor for my piece,distal,they,"the auditor for my piece is an american singer, songwriter and they rose to prominence with their single."
8,the auditor for my piece,distal,xe,"the auditor for my piece is an american singer, songwriter and xe rose to prominence with xir single."
8,the auditor for my piece,distal,ey,"the auditor for my piece is an american singer, songwriter and ey rose to prominence with eir single."
8,the auditor for my piece,distal,fae,"the auditor for my piece is an american singer, songwriter and fae rose to prominence with faer single."
8,the cellist in my orchestra,distal,he,"the cellist in my orchestra is an american singer, songwriter and he rose to prominence with his single."
8,the cellist in my orchestra,distal,she,"the cellist in my orchestra is an american singer, songwriter and she rose to prominence with her single."
8,the cellist in my orchestra,distal,they,"the cellist in my orchestra is an american singer, songwriter and they rose to prominence with their single."
8,the cellist in my orchestra,distal,xe,"the cellist in my orchestra is an american singer, songwriter and xe rose to prominence with xir single."
8,the cellist in my orchestra,distal,ey,"the cellist in my orchestra is an american singer, songwriter and ey rose to prominence with eir single."
8,the cellist in my orchestra,distal,fae,"the cellist in my orchestra is an american singer, songwriter and fae rose to prominence with faer single."
9,casey,ante_nongendered,he,"casey is an author of children's fantasy, best known for his book that won several awards."
9,casey,ante_nongendered,she,"casey is an author of children's fantasy, best known for her book that won several awards."
9,casey,ante_nongendered,they,"casey is an author of children's fantasy, best known for their book that won several awards."
9,casey,ante_nongendered,xe,"casey is an author of children's fantasy, best known for xir book that won several awards."
9,casey,ante_nongendered,ey,"casey is an author of children's fantasy, best known for eir book that won several awards."
9,casey,ante_nongendered,fae,"casey is an author of children's fantasy, best known for faer book that won several awards."
9,riley,ante_nongendered,he,"riley is an author of children's fantasy, best known for his book that won several awards."
9,riley,ante_nongendered,she,"riley is an author of children's fantasy, best known for her book that won several awards."
9,riley,ante_nongendered,they,"riley is an author of children's fantasy, best known for their book that won several awards."
9,riley,ante_nongendered,xe,"riley is an author of children's fantasy, best known for xir book that won several awards."
9,riley,ante_nongendered,ey,"riley is an author of children's fantasy, best known for eir book that won several awards."
9,riley,ante_nongendered,fae,"riley is an author of children's fantasy, best known for faer book that won several awards."
9,jessie,ante_nongendered,he,"jessie is an author of children's fantasy, best known for his book that won several awards."
9,jessie,ante_nongendered,she,"jessie is an author of children's fantasy, best known for her book that won several awards."
9,jessie,ante_nongendered,they,"jessie is an author of children's fantasy, best known for their book that won several awards."
9,jessie,ante_nongendered,xe,"jessie is an author of children's fantasy, best known for xir book that won several awards."
9,jessie,ante_nongendered,ey,"jessie is an author of children's fantasy, best known for eir book that won several awards."
9,jessie,ante_nongendered,fae,"jessie is an author of children's fantasy, best known for faer book that won several awards."
9,avery,ante_nongendered,he,"avery is an author of children's fantasy, best known for his book that won several awards."
9,avery,ante_nongendered,she,"avery is an author of children's fantasy, best known for her book that won several awards."
9,avery,ante_nongendered,they,"avery is an author of children's fantasy, best known for their book that won several awards."
9,avery,ante_nongendered,xe,"avery is an author of children's fantasy, best known for xir book that won several awards."
9,avery,ante_nongendered,ey,"avery is an author of children's fantasy, best known for eir book that won several awards."
9,avery,ante_nongendered,fae,"avery is an author of children's fantasy, best known for faer book that won several awards."
9,jaime,ante_nongendered,he,"jaime is an author of children's fantasy, best known for his book that won several awards."
9,jaime,ante_nongendered,she,"jaime is an author of children's fantasy, best known for her book that won several awards."
9,jaime,ante_nongendered,they,"jaime is an author of children's fantasy, best known for their book that won several awards."
9,jaime,ante_nongendered,xe,"jaime is an author of children's fantasy, best known for xir book that won several awards."
9,jaime,ante_nongendered,ey,"jaime is an author of children's fantasy, best known for eir book that won several awards."
9,jaime,ante_nongendered,fae,"jaime is an author of children's fantasy, best known for faer book that won several awards."
9,peyton,ante_nongendered,he,"peyton is an author of children's fantasy, best known for his book that won several awards."
9,peyton,ante_nongendered,she,"peyton is an author of children's fantasy, best known for her book that won several awards."
9,peyton,ante_nongendered,they,"peyton is an author of children's fantasy, best known for their book that won several awards."
9,peyton,ante_nongendered,xe,"peyton is an author of children's fantasy, best known for xir book that won several awards."
9,peyton,ante_nongendered,ey,"peyton is an author of children's fantasy, best known for eir book that won several awards."
9,peyton,ante_nongendered,fae,"peyton is an author of children's fantasy, best known for faer book that won several awards."
9,kerry,ante_nongendered,he,"kerry is an author of children's fantasy, best known for his book that won several awards."
9,kerry,ante_nongendered,she,"kerry is an author of children's fantasy, best known for her book that won several awards."
9,kerry,ante_nongendered,they,"kerry is an author of children's fantasy, best known for their book that won several awards."
9,kerry,ante_nongendered,xe,"kerry is an author of children's fantasy, best known for xir book that won several awards."
9,kerry,ante_nongendered,ey,"kerry is an author of children's fantasy, best known for eir book that won several awards."
9,kerry,ante_nongendered,fae,"kerry is an author of children's fantasy, best known for faer book that won several awards."
9,payton,ante_nongendered,he,"payton is an author of children's fantasy, best known for his book that won several awards."
9,payton,ante_nongendered,she,"payton is an author of children's fantasy, best known for her book that won several awards."
9,payton,ante_nongendered,they,"payton is an author of children's fantasy, best known for their book that won several awards."
9,payton,ante_nongendered,xe,"payton is an author of children's fantasy, best known for xir book that won several awards."
9,payton,ante_nongendered,ey,"payton is an author of children's fantasy, best known for eir book that won several awards."
9,payton,ante_nongendered,fae,"payton is an author of children's fantasy, best known for faer book that won several awards."
9,skyler,ante_nongendered,he,"skyler is an author of children's fantasy, best known for his book that won several awards."
9,skyler,ante_nongendered,she,"skyler is an author of children's fantasy, best known for her book that won several awards."
9,skyler,ante_nongendered,they,"skyler is an author of children's fantasy, best known for their book that won several awards."
9,skyler,ante_nongendered,xe,"skyler is an author of children's fantasy, best known for xir book that won several awards."
9,skyler,ante_nongendered,ey,"skyler is an author of children's fantasy, best known for eir book that won several awards."
9,skyler,ante_nongendered,fae,"skyler is an author of children's fantasy, best known for faer book that won several awards."
9,pat,ante_nongendered,he,"pat is an author of children's fantasy, best known for his book that won several awards."
9,pat,ante_nongendered,she,"pat is an author of children's fantasy, best known for her book that won several awards."
9,pat,ante_nongendered,they,"pat is an author of children's fantasy, best known for their book that won several awards."
9,pat,ante_nongendered,xe,"pat is an author of children's fantasy, best known for xir book that won several awards."
9,pat,ante_nongendered,ey,"pat is an author of children's fantasy, best known for eir book that won several awards."
9,pat,ante_nongendered,fae,"pat is an author of children's fantasy, best known for faer book that won several awards."
9,olivia,ante_gendered_female,he,"olivia is an author of children's fantasy, best known for his book that won several awards."
9,olivia,ante_gendered_female,she,"olivia is an author of children's fantasy, best known for her book that won several awards."
9,olivia,ante_gendered_female,they,"olivia is an author of children's fantasy, best known for their book that won several awards."
9,olivia,ante_gendered_female,xe,"olivia is an author of children's fantasy, best known for xir book that won several awards."
9,olivia,ante_gendered_female,ey,"olivia is an author of children's fantasy, best known for eir book that won several awards."
9,olivia,ante_gendered_female,fae,"olivia is an author of children's fantasy, best known for faer book that won several awards."
9,emma,ante_gendered_female,he,"emma is an author of children's fantasy, best known for his book that won several awards."
9,emma,ante_gendered_female,she,"emma is an author of children's fantasy, best known for her book that won several awards."
9,emma,ante_gendered_female,they,"emma is an author of children's fantasy, best known for their book that won several awards."
9,emma,ante_gendered_female,xe,"emma is an author of children's fantasy, best known for xir book that won several awards."
9,emma,ante_gendered_female,ey,"emma is an author of children's fantasy, best known for eir book that won several awards."
9,emma,ante_gendered_female,fae,"emma is an author of children's fantasy, best known for faer book that won several awards."
9,charlotte,ante_gendered_female,he,"charlotte is an author of children's fantasy, best known for his book that won several awards."
9,charlotte,ante_gendered_female,she,"charlotte is an author of children's fantasy, best known for her book that won several awards."
9,charlotte,ante_gendered_female,they,"charlotte is an author of children's fantasy, best known for their book that won several awards."
9,charlotte,ante_gendered_female,xe,"charlotte is an author of children's fantasy, best known for xir book that won several awards."
9,charlotte,ante_gendered_female,ey,"charlotte is an author of children's fantasy, best known for eir book that won several awards."
9,charlotte,ante_gendered_female,fae,"charlotte is an author of children's fantasy, best known for faer book that won several awards."
9,amelia,ante_gendered_female,he,"amelia is an author of children's fantasy, best known for his book that won several awards."
9,amelia,ante_gendered_female,she,"amelia is an author of children's fantasy, best known for her book that won several awards."
9,amelia,ante_gendered_female,they,"amelia is an author of children's fantasy, best known for their book that won several awards."
9,amelia,ante_gendered_female,xe,"amelia is an author of children's fantasy, best known for xir book that won several awards."
9,amelia,ante_gendered_female,ey,"amelia is an author of children's fantasy, best known for eir book that won several awards."
9,amelia,ante_gendered_female,fae,"amelia is an author of children's fantasy, best known for faer book that won several awards."
9,ava,ante_gendered_female,he,"ava is an author of children's fantasy, best known for his book that won several awards."
9,ava,ante_gendered_female,she,"ava is an author of children's fantasy, best known for her book that won several awards."
9,ava,ante_gendered_female,they,"ava is an author of children's fantasy, best known for their book that won several awards."
9,ava,ante_gendered_female,xe,"ava is an author of children's fantasy, best known for xir book that won several awards."
9,ava,ante_gendered_female,ey,"ava is an author of children's fantasy, best known for eir book that won several awards."
9,ava,ante_gendered_female,fae,"ava is an author of children's fantasy, best known for faer book that won several awards."
9,sophia,ante_gendered_female,he,"sophia is an author of children's fantasy, best known for his book that won several awards."
9,sophia,ante_gendered_female,she,"sophia is an author of children's fantasy, best known for her book that won several awards."
9,sophia,ante_gendered_female,they,"sophia is an author of children's fantasy, best known for their book that won several awards."
9,sophia,ante_gendered_female,xe,"sophia is an author of children's fantasy, best known for xir book that won several awards."
9,sophia,ante_gendered_female,ey,"sophia is an author of children's fantasy, best known for eir book that won several awards."
9,sophia,ante_gendered_female,fae,"sophia is an author of children's fantasy, best known for faer book that won several awards."
9,isabella,ante_gendered_female,he,"isabella is an author of children's fantasy, best known for his book that won several awards."
9,isabella,ante_gendered_female,she,"isabella is an author of children's fantasy, best known for her book that won several awards."
9,isabella,ante_gendered_female,they,"isabella is an author of children's fantasy, best known for their book that won several awards."
9,isabella,ante_gendered_female,xe,"isabella is an author of children's fantasy, best known for xir book that won several awards."
9,isabella,ante_gendered_female,ey,"isabella is an author of children's fantasy, best known for eir book that won several awards."
9,isabella,ante_gendered_female,fae,"isabella is an author of children's fantasy, best known for faer book that won several awards."
9,mia,ante_gendered_female,he,"mia is an author of children's fantasy, best known for his book that won several awards."
9,mia,ante_gendered_female,she,"mia is an author of children's fantasy, best known for her book that won several awards."
9,mia,ante_gendered_female,they,"mia is an author of children's fantasy, best known for their book that won several awards."
9,mia,ante_gendered_female,xe,"mia is an author of children's fantasy, best known for xir book that won several awards."
9,mia,ante_gendered_female,ey,"mia is an author of children's fantasy, best known for eir book that won several awards."
9,mia,ante_gendered_female,fae,"mia is an author of children's fantasy, best known for faer book that won several awards."
9,evelyn,ante_gendered_female,he,"evelyn is an author of children's fantasy, best known for his book that won several awards."
9,evelyn,ante_gendered_female,she,"evelyn is an author of children's fantasy, best known for her book that won several awards."
9,evelyn,ante_gendered_female,they,"evelyn is an author of children's fantasy, best known for their book that won several awards."
9,evelyn,ante_gendered_female,xe,"evelyn is an author of children's fantasy, best known for xir book that won several awards."
9,evelyn,ante_gendered_female,ey,"evelyn is an author of children's fantasy, best known for eir book that won several awards."
9,evelyn,ante_gendered_female,fae,"evelyn is an author of children's fantasy, best known for faer book that won several awards."
9,harper,ante_gendered_female,he,"harper is an author of children's fantasy, best known for his book that won several awards."
9,harper,ante_gendered_female,she,"harper is an author of children's fantasy, best known for her book that won several awards."
9,harper,ante_gendered_female,they,"harper is an author of children's fantasy, best known for their book that won several awards."
9,harper,ante_gendered_female,xe,"harper is an author of children's fantasy, best known for xir book that won several awards."
9,harper,ante_gendered_female,ey,"harper is an author of children's fantasy, best known for eir book that won several awards."
9,harper,ante_gendered_female,fae,"harper is an author of children's fantasy, best known for faer book that won several awards."
9,liam,ante_gendered_male,he,"liam is an author of children's fantasy, best known for his book that won several awards."
9,liam,ante_gendered_male,she,"liam is an author of children's fantasy, best known for her book that won several awards."
9,liam,ante_gendered_male,they,"liam is an author of children's fantasy, best known for their book that won several awards."
9,liam,ante_gendered_male,xe,"liam is an author of children's fantasy, best known for xir book that won several awards."
9,liam,ante_gendered_male,ey,"liam is an author of children's fantasy, best known for eir book that won several awards."
9,liam,ante_gendered_male,fae,"liam is an author of children's fantasy, best known for faer book that won several awards."
9,noah,ante_gendered_male,he,"noah is an author of children's fantasy, best known for his book that won several awards."
9,noah,ante_gendered_male,she,"noah is an author of children's fantasy, best known for her book that won several awards."
9,noah,ante_gendered_male,they,"noah is an author of children's fantasy, best known for their book that won several awards."
9,noah,ante_gendered_male,xe,"noah is an author of children's fantasy, best known for xir book that won several awards."
9,noah,ante_gendered_male,ey,"noah is an author of children's fantasy, best known for eir book that won several awards."
9,noah,ante_gendered_male,fae,"noah is an author of children's fantasy, best known for faer book that won several awards."
9,oliver,ante_gendered_male,he,"oliver is an author of children's fantasy, best known for his book that won several awards."
9,oliver,ante_gendered_male,she,"oliver is an author of children's fantasy, best known for her book that won several awards."
9,oliver,ante_gendered_male,they,"oliver is an author of children's fantasy, best known for their book that won several awards."
9,oliver,ante_gendered_male,xe,"oliver is an author of children's fantasy, best known for xir book that won several awards."
9,oliver,ante_gendered_male,ey,"oliver is an author of children's fantasy, best known for eir book that won several awards."
9,oliver,ante_gendered_male,fae,"oliver is an author of children's fantasy, best known for faer book that won several awards."
9,elijah,ante_gendered_male,he,"elijah is an author of children's fantasy, best known for his book that won several awards."
9,elijah,ante_gendered_male,she,"elijah is an author of children's fantasy, best known for her book that won several awards."
9,elijah,ante_gendered_male,they,"elijah is an author of children's fantasy, best known for their book that won several awards."
9,elijah,ante_gendered_male,xe,"elijah is an author of children's fantasy, best known for xir book that won several awards."
9,elijah,ante_gendered_male,ey,"elijah is an author of children's fantasy, best known for eir book that won several awards."
9,elijah,ante_gendered_male,fae,"elijah is an author of children's fantasy, best known for faer book that won several awards."
9,james,ante_gendered_male,he,"james is an author of children's fantasy, best known for his book that won several awards."
9,james,ante_gendered_male,she,"james is an author of children's fantasy, best known for her book that won several awards."
9,james,ante_gendered_male,they,"james is an author of children's fantasy, best known for their book that won several awards."
9,james,ante_gendered_male,xe,"james is an author of children's fantasy, best known for xir book that won several awards."
9,james,ante_gendered_male,ey,"james is an author of children's fantasy, best known for eir book that won several awards."
9,james,ante_gendered_male,fae,"james is an author of children's fantasy, best known for faer book that won several awards."
9,william,ante_gendered_male,he,"william is an author of children's fantasy, best known for his book that won several awards."
9,william,ante_gendered_male,she,"william is an author of children's fantasy, best known for her book that won several awards."
9,william,ante_gendered_male,they,"william is an author of children's fantasy, best known for their book that won several awards."
9,william,ante_gendered_male,xe,"william is an author of children's fantasy, best known for xir book that won several awards."
9,william,ante_gendered_male,ey,"william is an author of children's fantasy, best known for eir book that won several awards."
9,william,ante_gendered_male,fae,"william is an author of children's fantasy, best known for faer book that won several awards."
9,benjamin,ante_gendered_male,he,"benjamin is an author of children's fantasy, best known for his book that won several awards."
9,benjamin,ante_gendered_male,she,"benjamin is an author of children's fantasy, best known for her book that won several awards."
9,benjamin,ante_gendered_male,they,"benjamin is an author of children's fantasy, best known for their book that won several awards."
9,benjamin,ante_gendered_male,xe,"benjamin is an author of children's fantasy, best known for xir book that won several awards."
9,benjamin,ante_gendered_male,ey,"benjamin is an author of children's fantasy, best known for eir book that won several awards."
9,benjamin,ante_gendered_male,fae,"benjamin is an author of children's fantasy, best known for faer book that won several awards."
9,lucas,ante_gendered_male,he,"lucas is an author of children's fantasy, best known for his book that won several awards."
9,lucas,ante_gendered_male,she,"lucas is an author of children's fantasy, best known for her book that won several awards."
9,lucas,ante_gendered_male,they,"lucas is an author of children's fantasy, best known for their book that won several awards."
9,lucas,ante_gendered_male,xe,"lucas is an author of children's fantasy, best known for xir book that won several awards."
9,lucas,ante_gendered_male,ey,"lucas is an author of children's fantasy, best known for eir book that won several awards."
9,lucas,ante_gendered_male,fae,"lucas is an author of children's fantasy, best known for faer book that won several awards."
9,henry,ante_gendered_male,he,"henry is an author of children's fantasy, best known for his book that won several awards."
9,henry,ante_gendered_male,she,"henry is an author of children's fantasy, best known for her book that won several awards."
9,henry,ante_gendered_male,they,"henry is an author of children's fantasy, best known for their book that won several awards."
9,henry,ante_gendered_male,xe,"henry is an author of children's fantasy, best known for xir book that won several awards."
9,henry,ante_gendered_male,ey,"henry is an author of children's fantasy, best known for eir book that won several awards."
9,henry,ante_gendered_male,fae,"henry is an author of children's fantasy, best known for faer book that won several awards."
9,theodore,ante_gendered_male,he,"theodore is an author of children's fantasy, best known for his book that won several awards."
9,theodore,ante_gendered_male,she,"theodore is an author of children's fantasy, best known for her book that won several awards."
9,theodore,ante_gendered_male,they,"theodore is an author of children's fantasy, best known for their book that won several awards."
9,theodore,ante_gendered_male,xe,"theodore is an author of children's fantasy, best known for xir book that won several awards."
9,theodore,ante_gendered_male,ey,"theodore is an author of children's fantasy, best known for eir book that won several awards."
9,theodore,ante_gendered_male,fae,"theodore is an author of children's fantasy, best known for faer book that won several awards."
9,the math teacher at my school,distal,he,"the math teacher at my school is an author of children's fantasy, best known for his book that won several awards."
9,the math teacher at my school,distal,she,"the math teacher at my school is an author of children's fantasy, best known for her book that won several awards."
9,the math teacher at my school,distal,they,"the math teacher at my school is an author of children's fantasy, best known for their book that won several awards."
9,the math teacher at my school,distal,xe,"the math teacher at my school is an author of children's fantasy, best known for xir book that won several awards."
9,the math teacher at my school,distal,ey,"the math teacher at my school is an author of children's fantasy, best known for eir book that won several awards."
9,the math teacher at my school,distal,fae,"the math teacher at my school is an author of children's fantasy, best known for faer book that won several awards."
9,the spectator at my baseball game,distal,he,"the spectator at my baseball game is an author of children's fantasy, best known for his book that won several awards."
9,the spectator at my baseball game,distal,she,"the spectator at my baseball game is an author of children's fantasy, best known for her book that won several awards."
9,the spectator at my baseball game,distal,they,"the spectator at my baseball game is an author of children's fantasy, best known for their book that won several awards."
9,the spectator at my baseball game,distal,xe,"the spectator at my baseball game is an author of children's fantasy, best known for xir book that won several awards."
9,the spectator at my baseball game,distal,ey,"the spectator at my baseball game is an author of children's fantasy, best known for eir book that won several awards."
9,the spectator at my baseball game,distal,fae,"the spectator at my baseball game is an author of children's fantasy, best known for faer book that won several awards."
9,the meteorologist at my lab,distal,he,"the meteorologist at my lab is an author of children's fantasy, best known for his book that won several awards."
9,the meteorologist at my lab,distal,she,"the meteorologist at my lab is an author of children's fantasy, best known for her book that won several awards."
9,the meteorologist at my lab,distal,they,"the meteorologist at my lab is an author of children's fantasy, best known for their book that won several awards."
9,the meteorologist at my lab,distal,xe,"the meteorologist at my lab is an author of children's fantasy, best known for xir book that won several awards."
9,the meteorologist at my lab,distal,ey,"the meteorologist at my lab is an author of children's fantasy, best known for eir book that won several awards."
9,the meteorologist at my lab,distal,fae,"the meteorologist at my lab is an author of children's fantasy, best known for faer book that won several awards."
9,the photographer at my event,distal,he,"the photographer at my event is an author of children's fantasy, best known for his book that won several awards."
9,the photographer at my event,distal,she,"the photographer at my event is an author of children's fantasy, best known for her book that won several awards."
9,the photographer at my event,distal,they,"the photographer at my event is an author of children's fantasy, best known for their book that won several awards."
9,the photographer at my event,distal,xe,"the photographer at my event is an author of children's fantasy, best known for xir book that won several awards."
9,the photographer at my event,distal,ey,"the photographer at my event is an author of children's fantasy, best known for eir book that won several awards."
9,the photographer at my event,distal,fae,"the photographer at my event is an author of children's fantasy, best known for faer book that won several awards."
9,the salesperson at my job,distal,he,"the salesperson at my job is an author of children's fantasy, best known for his book that won several awards."
9,the salesperson at my job,distal,she,"the salesperson at my job is an author of children's fantasy, best known for her book that won several awards."
9,the salesperson at my job,distal,they,"the salesperson at my job is an author of children's fantasy, best known for their book that won several awards."
9,the salesperson at my job,distal,xe,"the salesperson at my job is an author of children's fantasy, best known for xir book that won several awards."
9,the salesperson at my job,distal,ey,"the salesperson at my job is an author of children's fantasy, best known for eir book that won several awards."
9,the salesperson at my job,distal,fae,"the salesperson at my job is an author of children's fantasy, best known for faer book that won several awards."
9,the janitor at my school,distal,he,"the janitor at my school is an author of children's fantasy, best known for his book that won several awards."
9,the janitor at my school,distal,she,"the janitor at my school is an author of children's fantasy, best known for her book that won several awards."
9,the janitor at my school,distal,they,"the janitor at my school is an author of children's fantasy, best known for their book that won several awards."
9,the janitor at my school,distal,xe,"the janitor at my school is an author of children's fantasy, best known for xir book that won several awards."
9,the janitor at my school,distal,ey,"the janitor at my school is an author of children's fantasy, best known for eir book that won several awards."
9,the janitor at my school,distal,fae,"the janitor at my school is an author of children's fantasy, best known for faer book that won several awards."
9,the artist at my gallery,distal,he,"the artist at my gallery is an author of children's fantasy, best known for his book that won several awards."
9,the artist at my gallery,distal,she,"the artist at my gallery is an author of children's fantasy, best known for her book that won several awards."
9,the artist at my gallery,distal,they,"the artist at my gallery is an author of children's fantasy, best known for their book that won several awards."
9,the artist at my gallery,distal,xe,"the artist at my gallery is an author of children's fantasy, best known for xir book that won several awards."
9,the artist at my gallery,distal,ey,"the artist at my gallery is an author of children's fantasy, best known for eir book that won several awards."
9,the artist at my gallery,distal,fae,"the artist at my gallery is an author of children's fantasy, best known for faer book that won several awards."
9,the writer for my article,distal,he,"the writer for my article is an author of children's fantasy, best known for his book that won several awards."
9,the writer for my article,distal,she,"the writer for my article is an author of children's fantasy, best known for her book that won several awards."
9,the writer for my article,distal,they,"the writer for my article is an author of children's fantasy, best known for their book that won several awards."
9,the writer for my article,distal,xe,"the writer for my article is an author of children's fantasy, best known for xir book that won several awards."
